Symbol,Company,Sector,Date,Close_Price,Change_%,Volume,Volume_Avg,Volume_Ratio,Day_High,Day_Low,RSI_14,RSI_Signal,SMA_20,SMA_50,MACD,MACD_Signal,Total_Score,Score_Grade,Technical_Score,Fundamental_Score,Sentiment_Score,Momentum_Score,Risk_Level,Recommendation,Target_Support,Target_Resistance
ICL,ICL,,2026-02-20,0,0,21496,0,21496.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0,0
IDRT,IDRT,,2026-02-20,0,0,10436,0,10436.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0,0
IDSM,IDSM,,2026-02-20,0,0,4906,0,4906.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0,0
IDYM,IDYM,,2026-02-20,0,0,16631,0,16631.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0,0
IGIHL,IGIHL,,2026-02-20,0,0,18329,0,18329.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0,0
IGIL,IGIL,,2026-02-20,0,0,4937,0,4937.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0,0
ILP,ILP,,2026-02-20,0,0,420175,0,420175.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0,0
IMAGE,IMAGE,,2026-02-20,0,0,270049,0,270049.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0,0
IML,IML,,2026-02-20,0,0,9742,0,9742.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0,0
IMS,IMS,,2026-02-20,0,0,251852,0,251852.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0,0
INDU,INDU,,2026-02-20,0,0,2156,0,2156.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0,0
INIL,INIL,,2026-02-20,0,0,22190,0,22190.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0,0
INKL,INKL,,2026-02-20,0,0,40453,0,40453.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0,0
INMF,INMF,,2026-02-20,0,0,0,0,1.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0,0
IPAK,IPAK,,2026-02-20,0,0,378992,0,378992.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0,0
ISIL,ISIL,,2026-02-20,0,0,12,0,12.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0,0
ISL,ISL,,2026-02-20,0,0,130512,0,130512.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0,0
ITANZ,ITANZ,,2026-02-20,0,0,1700,0,1700.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0,0
ITTEFAQ,ITTEFAQ,,2026-02-20,0,0,1453731,0,1453731.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0,0
JATM,JATM,,2026-02-20,0,0,526,0,526.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0,0
JDMT,JDMT,,2026-02-20,0,0,1318,0,1318.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0,0
JDWS,JDWS,,2026-02-20,0,0,49,0,49.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0,0
JGICL,JGICL,,2026-02-20,0,0,84447,0,84447.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0,0
JKSM,JKSM,,2026-02-20,0,0,543,0,543.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0,0
JLICL,JLICL,,2026-02-20,0,0,8056,0,8056.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0,0
JSBL,JSBL,,2026-02-20,0,0,67403,0,67403.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0,0
JSCL,JSCL,,2026-02-20,0,0,97558,0,97558.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0,0
JSCLPSA,JSCLPSA,,2026-02-20,0,0,10000,0,10000.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0,0
JSGBETF,JSGBETF,,2026-02-20,0,0,207500,0,207500.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0,0
JSGCL,JSGCL,,2026-02-20,0,0,341,0,341.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0,0
JSIL,JSIL,,2026-02-20,0,0,7053,0,7053.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0,0
JSMFETF,JSMFETF,,2026-02-20,0,0,2820000,0,2820000.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0,0
JSML,JSML,,2026-02-20,0,0,12511,0,12511.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0,0
JUBS,JUBS,,2026-02-20,0,0,2962,0,2962.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0,0
JVDC,JVDC,,2026-02-20,0,0,529570,0,529570.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0,0
JVDCPS,JVDCPS,,2026-02-20,0,0,13323,0,13323.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0,0
KAKL,KAKL,,2026-02-20,0,0,0,0,1.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0,0
KAPCO,KAPCO,,2026-02-20,0,0,456191,0,456191.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0,0
KCL,KCL,,2026-02-20,0,0,17,0,17.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0,0
KEL,KEL,,2026-02-20,0,0,17601140,0,17601140.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0,0
KHTC,KHTC,,2026-02-20,0,0,1154,0,1154.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0,0
KHYT,KHYT,,2026-02-20,0,0,18,0,18.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0,0
KML,KML,,2026-02-20,0,0,291218,0,291218.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0,0
KOHC,KOHC,,2026-02-20,0,0,99858,0,99858.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0,0
KOHE,KOHE,,2026-02-20,0,0,102198,0,102198.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0,0
KOHP,KOHP,,2026-02-20,0,0,65858,0,65858.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0,0
KOHTM,KOHTM,,2026-02-20,0,0,12825,0,12825.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0,0
KOIL,KOIL,,2026-02-20,0,0,162671,0,162671.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0,0
KOSM,KOSM,,2026-02-20,0,0,2576221,0,2576221.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0,0
KPUS,KPUS,,2026-02-20,0,0,1172,0,1172.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0,0
KSBP,KSBP,,2026-02-20,0,0,19914,0,19914.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0,0
KSTM,KSTM,,2026-02-20,0,0,957,0,957.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0,0
KTML,KTML,,2026-02-20,0,0,193550,0,193550.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0,0
LCI,LCI,,2026-02-20,0,0,38740,0,38740.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0,0
LEUL,LEUL,,2026-02-20,0,0,3280,0,3280.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0,0
LIVEN,LIVEN,,2026-02-20,0,0,43598,0,43598.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0,0
LOADS,LOADS,,2026-02-20,0,0,2872306,0,2872306.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0,0
LOTCHEM,LOTCHEM,,2026-02-20,0,0,339092,0,339092.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0,0
LPGL,LPGL,,2026-02-20,0,0,3106,0,3106.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0,0
LPL,LPL,,2026-02-20,0,0,138864,0,138864.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0,0
LSECL,LSECL,,2026-02-20,0,0,1555615,0,1555615.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0,0
LSEFSL,LSEFSL,,2026-02-20,0,0,14984,0,14984.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0,0
LSEVL,LSEVL,,2026-02-20,0,0,2787206,0,2787206.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0,0
LSEVLR,LSEVLR,,2026-02-20,0,0,4361652,0,4361652.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0,0
LUCK,LUCK,Technology,2026-02-20,0,0,609077,0,609077.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0,0
MACFL,MACFL,,2026-02-20,0,0,799389,0,799389.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0,0
MACTER,MACTER,,2026-02-20,0,0,9331,0,9331.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0,0
MARI,MARI,,2026-02-20,0,0,168495,0,168495.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0,0
MCB,MCB,,2026-02-20,0,0,38181,0,38181.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0,0
MCBIM,MCBIM,,2026-02-20,0,0,1066,0,1066.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0,0
MDTL,MDTL,,2026-02-20,0,0,1402780,0,1402780.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0,0
MEBL,MEBL,,2026-02-20,0,0,353864,0,353864.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0,0
MEHT,MEHT,,2026-02-20,0,0,1326,0,1326.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0,0
MERIT,MERIT,,2026-02-20,0,0,37885,0,37885.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0,0
MFFL,MFFL,,2026-02-20,0,0,4419,0,4419.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0,0
MFL,MFL,,2026-02-20,0,0,24438,0,24438.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0,0
MFTM,MFTM,,2026-02-20,0,0,22000,0,22000.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0,0
MIIETF,MIIETF,,2026-02-20,0,0,1609000,0,1609000.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0,0
MIRKS,MIRKS,,2026-02-20,0,0,343831,0,343831.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0,0
MLCF,MLCF,,2026-02-20,0,0,1149372,0,1149372.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0,0
MOHE,MOHE,,2026-02-20,0,0,0,0,1.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0,0
MQTM,MQTM,,2026-02-20,0,0,5345,0,5345.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0,0
MRNS,MRNS,,2026-02-20,0,0,19505,0,19505.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0,0
MSCL,MSCL,,2026-02-20,0,0,161773,0,161773.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0,0
MSOT,MSOT,,2026-02-20,0,0,11,0,11.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0,0
MSOTPS,MSOTPS,,2026-02-20,0,0,0,0,1.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0,0
MTL,MTL,,2026-02-20,0,0,57607,0,57607.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0,0
MUBT,MUBT,,2026-02-20,0,0,35000,0,35000.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0,0
MUGHAL,MUGHAL,,2026-02-20,0,0,655534,0,655534.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0,0
MUGHALC,MUGHALC,,2026-02-20,0,0,1514,0,1514.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0,0
BFMOD,BFMOD,,2026-02-20,0,0,15216,0,15216.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0,0
MUREB,MUREB,,2026-02-20,0,0,3994,0,3994.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0,0
MWMP,MWMP,,2026-02-20,0,0,9700,0,9700.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0,0
MZNPETF,MZNPETF,,2026-02-20,0,0,524500,0,524500.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0,0
NAFL,NAFL,,2026-02-20,0,0,0,0,1.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0,0
NAGC,NAGC,,2026-02-20,0,0,1064,0,1064.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0,0
NATF,NATF,,2026-02-20,0,0,125909,0,125909.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0,0
NATM,NATM,,2026-02-20,0,0,500,0,500.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0,0
NBP,NBP,,2026-02-20,0,0,8186042,0,8186042.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0,0
NBPGETF,NBPGETF,,2026-02-20,0,0,20000,0,20000.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0,0
NCL,NCL,,2026-02-20,0,0,332964,0,332964.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0,0
NCML,NCML,,2026-02-20,0,0,102,0,102.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0,0
NCPL,NCPL,,2026-02-20,0,0,15018125,0,15018125.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0,0
NESTLE,NESTLE,,2026-02-20,0,0,16,0,16.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0,0
NETSOL,NETSOL,,2026-02-20,0,0,970588,0,970588.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0,0
NEXT,NEXT,,2026-02-20,0,0,1720,0,1720.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0,0
NICL,NICL,,2026-02-20,0,0,10814,0,10814.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0,0
NINA,NINA,,2026-02-20,0,0,0,0,1.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0,0
NITGETF,NITGETF,,2026-02-20,0,0,21500,0,21500.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0,0
NMFL,NMFL,,2026-02-20,0,0,0,0,1.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0,0
NML,NML,,2026-02-20,0,0,1197072,0,1197072.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0,0
NONS,NONS,,2026-02-20,0,0,6164,0,6164.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0,0
NPL,NPL,,2026-02-20,0,0,1133263,0,1133263.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0,0
NRL,NRL,,2026-02-20,0,0,392444,0,392444.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0,0
NRSL,NRSL,,2026-02-20,0,0,27167,0,27167.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0,0
OML,OML,,2026-02-20,0,0,703,0,703.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0,0
ORM,ORM,,2026-02-20,0,0,119739,0,119739.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0,0
OTSU,OTSU,,2026-02-20,0,0,2042,0,2042.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0,0
PAEL,PAEL,,2026-02-20,0,0,1364137,0,1364137.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0,0
PAKD,PAKD,,2026-02-20,0,0,2296,0,2296.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0,0
PAKL,PAKL,,2026-02-20,0,0,77,0,77.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0,0
PAKOXY,PAKOXY,,2026-02-20,0,0,857,0,857.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0,0
PASL,PASL,,2026-02-20,0,0,659096,0,659096.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0,0
PASM,PASM,,2026-02-20,0,0,197,0,197.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0,0
QUICE,QUICE,,2026-02-20,0,0,5509059,0,5509059.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0,0
RCML,RCML,,2026-02-20,0,0,13,0,13.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0,0
REDCO,REDCO,,2026-02-20,0,0,110,0,110.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0,0
REGAL,REGAL,,2026-02-20,0,0,0,0,1.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0,0
REWM,REWM,,2026-02-20,0,0,556,0,556.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0,0
SANE,SANE,,2026-02-20,0,0,18747,0,18747.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0,0
SANSM,SANSM,,2026-02-20,0,0,368,0,368.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0,0
SAPT,SAPT,,2026-02-20,0,0,3,0,3.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0,0
SARC,SARC,,2026-02-20,0,0,752,0,752.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0,0
SASML,SASML,,2026-02-20,0,0,901,0,901.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0,0
SAZEW,SAZEW,,2026-02-20,0,0,41907,0,41907.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0,0
SBL,SBL,,2026-02-20,0,0,4238843,0,4238843.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0,0
SCBPL,SCBPL,,2026-02-20,0,0,28546,0,28546.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0,0
SCHT,SCHT,,2026-02-20,0,0,0,0,1.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0,0
SCL,SCL,,2026-02-20,0,0,62,0,62.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0,0
SURAJ,SURAJ,,2026-02-20,0,0,0,0,1.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0,0
SURC,SURC,,2026-02-20,0,0,6752,0,6752.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0,0
SUTM,SUTM,,2026-02-20,0,0,3501,0,3501.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0,0
SWL,SWL,,2026-02-20,0,0,0,0,1.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0,0
SYM,SYM,,2026-02-20,0,0,1362512,0,1362512.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0,0
SYS,SYS,Technology,2026-02-20,0,0,878189,0,878189.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0,0
SZTM,SZTM,,2026-02-20,0,0,1782,0,1782.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0,0
TAJT,TAJT,,2026-02-20,0,0,0,0,1.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0,0
TATM,TATM,,2026-02-20,0,0,31345,0,31345.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0,0
TBL,TBL,,2026-02-20,0,0,645866,0,645866.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0,0
TCORP,TCORP,,2026-02-20,0,0,8170,0,8170.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0,0
TCORPCPS,TCORPCPS,,2026-02-20,0,0,380,0,380.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0,0
TELE,TELE,,2026-02-20,0,0,4684037,0,4684037.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0,0
TGL,TGL,,2026-02-20,0,0,42097,0,42097.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0,0
THCCL,THCCL,,2026-02-20,0,0,1292403,0,1292403.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0,0
TICL,TICL,,2026-02-20,0,0,375,0,375.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0,0
TOMCL,TOMCL,,2026-02-20,0,0,1430329,0,1430329.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0,0
TOWL,TOWL,,2026-02-20,0,0,4713,0,4713.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0,0
TPL,TPL,,2026-02-20,0,0,824556,0,824556.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0,0
TPLI,TPLI,,2026-02-20,0,0,3921,0,3921.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0,0
TPLL,TPLL,,2026-02-20,0,0,50,0,50.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0,0
TPLP,TPLP,,2026-02-20,0,0,3901031,0,3901031.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0,0
TPLRF1,TPLRF1,,2026-02-20,0,0,495826,0,495826.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0,0
TPLT,TPLT,,2026-02-20,0,0,214492,0,214492.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0,0
TREET,TREET,,2026-02-20,0,0,3186617,0,3186617.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0,0
TRG,TRG,,2026-02-20,0,0,688461,0,688461.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0,0
TRIBL,TRIBL,,2026-02-20,0,0,3000,0,3000.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0,0
TRIPF,TRIPF,,2026-02-20,0,0,730263,0,730263.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0,0
TRSM,TRSM,,2026-02-20,0,0,1237808,0,1237808.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0,0
TSBL,TSBL,,2026-02-20,0,0,6600310,0,6600310.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0,0
TSMF,TSMF,,2026-02-20,0,0,801,0,801.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0,0
TSML,TSML,,2026-02-20,0,0,580,0,580.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0,0
TSPL,TSPL,,2026-02-20,0,0,5081,0,5081.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0,0
UBDL,UBDL,,2026-02-20,0,0,850,0,850.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0,0
UBL,UBL,,2026-02-20,0,0,340831,0,340831.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0,0
UBLPETF,UBLPETF,,2026-02-20,0,0,205500,0,205500.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0,0
UCAPM,UCAPM,,2026-02-20,0,0,69416,0,69416.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0,0
UDLI,UDLI,,2026-02-20,0,0,93038,0,93038.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0,0
UDPL,UDPL,,2026-02-20,0,0,25902,0,25902.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0,0
UNIC,UNIC,,2026-02-20,0,0,35497,0,35497.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0,0
