Symbol,Company,Sector,Date,Close_Price,Change_%,Volume,Volume_Avg,Volume_Ratio,Day_High,Day_Low,RSI_14,RSI_Signal,SMA_20,SMA_50,MACD,MACD_Signal,Total_Score,Score_Grade,Technical_Score,Fundamental_Score,Sentiment_Score,Momentum_Score,Risk_Level,Recommendation,Target_Support,Target_Resistance
MFL,MFL,,2026-02-02,0,0,52153,0,52153.0,0,0,50,Neutral,0,0,0,Bearish,33,F,10,12,3,10,Low,SELL,61.5,74.0
MFTM,MFTM,,2026-02-02,0,0,22000,0,22000.0,0,0,50,Neutral,0,0,0,Bearish,33,F,10,12,3,10,Low,SELL,3.4,3.51
MIIETF,MIIETF,,2026-02-02,0,0,256000,0,256000.0,0,0,50,Neutral,0,0,0,Bearish,33,F,10,12,3,10,Low,SELL,18.14,18.96
MOHE,MOHE,,2026-02-02,0,0,0,0,1.0,0,0,50,Neutral,0,0,0,Bearish,33,F,10,12,3,10,Low,SELL,0.0,0.0
MSOTPS,MSOTPS,,2026-02-02,0,0,0,0,1.0,0,0,50,Neutral,0,0,0,Bearish,33,F,10,12,3,10,Low,SELL,11.26,11.26
MUGHALC,MUGHALC,,2026-02-02,0,0,3,0,3.0,0,0,50,Neutral,0,0,0,Bearish,33,F,10,12,3,10,Low,SELL,60.0,62.31
MZNPETF,MZNPETF,,2026-02-02,0,0,310500,0,310500.0,0,0,50,Neutral,0,0,0,Bearish,33,F,10,12,3,10,Low,SELL,21.82,23.01
NAFL,NAFL,,2026-02-02,0,0,0,0,1.0,0,0,50,Neutral,0,0,0,Bearish,33,F,10,12,3,10,Low,SELL,0.0,0.0
NAGC,NAGC,,2026-02-02,0,0,550,0,550.0,0,0,50,Neutral,0,0,0,Bearish,33,F,10,12,3,10,Low,SELL,68.0,71.68
NBPGETF,NBPGETF,,2026-02-02,0,0,9500,0,9500.0,0,0,50,Neutral,0,0,0,Bearish,33,F,10,12,3,10,Low,SELL,33.04,35.94
NICL,NICL,,2026-02-02,0,0,390,0,390.0,0,0,50,Neutral,0,0,0,Bearish,33,F,10,12,3,10,Low,SELL,220.5,227.99
NINA,NINA,,2026-02-02,0,0,0,0,1.0,0,0,50,Neutral,0,0,0,Bearish,33,F,10,12,3,10,Low,SELL,0.0,0.0
NITGETF,NITGETF,,2026-02-02,0,0,5000,0,5000.0,0,0,50,Neutral,0,0,0,Bearish,33,F,10,12,3,10,Low,SELL,39.26,41.99
NMFL,NMFL,,2026-02-02,0,0,0,0,1.0,0,0,50,Neutral,0,0,0,Bearish,33,F,10,12,3,10,Low,SELL,0.0,0.0
NML,NML,,2026-02-02,0,0,2259490,0,2259490.0,0,0,50,Neutral,0,0,0,Bearish,33,F,10,12,3,10,Low,SELL,185.8,204.5
NRSL,NRSL,,2026-02-02,0,0,6635,0,6635.0,0,0,50,Neutral,0,0,0,Bearish,33,F,10,12,3,10,Low,SELL,29.65,32.14
NSRM,NSRM,,2026-02-02,0,0,45,0,45.0,0,0,50,Neutral,0,0,0,Bearish,33,F,10,12,3,10,Low,SELL,127.5,153.99
OTSU,OTSU,,2026-02-02,0,0,1,0,1.0,0,0,50,Neutral,0,0,0,Bearish,33,F,10,12,3,10,Low,SELL,359.0,373.85
PAEL,PAEL,,2026-02-02,0,0,2355002,0,2355002.0,0,0,50,Neutral,0,0,0,Bearish,33,F,10,12,3,10,Low,SELL,55.9,61.91
PAKQATAR,PAKQATAR,,2026-02-02,0,0,88996,0,88996.0,0,0,50,Neutral,0,0,0,Bearish,33,F,10,12,3,10,Low,SELL,21.65,24.05
PECO,PECO,,2026-02-02,0,0,297,0,297.0,0,0,50,Neutral,0,0,0,Bearish,33,F,10,12,3,10,Low,SELL,524.91,590.0
PIAHCLA,PIAHCLA,,2026-02-02,0,0,6128797,0,6128797.0,0,0,50,Neutral,0,0,0,Bearish,33,F,10,12,3,10,Low,SELL,26.75,28.64
PICL,PICL,,2026-02-02,0,0,0,0,1.0,0,0,50,Neutral,0,0,0,Bearish,33,F,10,12,3,10,Low,SELL,0.0,0.0
PIM,PIM,,2026-02-02,0,0,1005,0,1005.0,0,0,50,Neutral,0,0,0,Bearish,33,F,10,12,3,10,Low,SELL,19.5,21.94
POWER,POWER,,2026-02-02,0,0,1481828,0,1481828.0,0,0,50,Neutral,0,0,0,Bearish,33,F,10,12,3,10,Low,SELL,19.71,21.28
POWERPS,POWERPS,,2026-02-02,0,0,1643,0,1643.0,0,0,50,Neutral,0,0,0,Bearish,33,F,10,12,3,10,Low,SELL,22.0,28.44
PRET,PRET,,2026-02-02,0,0,1,0,1.0,0,0,50,Neutral,0,0,0,Bearish,33,F,10,12,3,10,Low,SELL,434.09,494.98
PRIB,PRIB,,2026-02-02,0,0,0,0,1.0,0,0,50,Neutral,0,0,0,Bearish,33,F,10,12,3,10,Low,SELL,0.0,0.0
PRIC,PRIC,,2026-02-02,0,0,0,0,1.0,0,0,50,Neutral,0,0,0,Bearish,33,F,10,12,3,10,Low,SELL,0.0,0.0
PRL,PRL,,2026-02-02,0,0,684146,0,684146.0,0,0,50,Neutral,0,0,0,Bearish,33,F,10,12,3,10,Low,SELL,36.65,39.45
PSYL,PSYL,,2026-02-02,0,0,106,0,106.0,0,0,50,Neutral,0,0,0,Bearish,33,F,10,12,3,10,Low,SELL,75.0,81.4
PTC,PTC,,2026-02-02,0,0,4446982,0,4446982.0,0,0,50,Neutral,0,0,0,Bearish,33,F,10,12,3,10,Low,SELL,60.99,65.37
PTL,PTL,,2026-02-02,0,0,2414,0,2414.0,0,0,50,Neutral,0,0,0,Bearish,33,F,10,12,3,10,Low,SELL,60.1,63.11
PUDF,PUDF,,2026-02-02,0,0,0,0,1.0,0,0,50,Neutral,0,0,0,Bearish,33,F,10,12,3,10,Low,SELL,0.0,0.0
REGAL,REGAL,,2026-02-02,0,0,0,0,1.0,0,0,50,Neutral,0,0,0,Bearish,33,F,10,12,3,10,Low,SELL,0.0,0.0
REWM,REWM,,2026-02-02,0,0,118,0,118.0,0,0,50,Neutral,0,0,0,Bearish,33,F,10,12,3,10,Low,SELL,171.02,244.05
RPL,RPL,,2026-02-02,0,0,63270,0,63270.0,0,0,50,Neutral,0,0,0,Bearish,33,F,10,12,3,10,Low,SELL,18.0,18.98
SANSM,SANSM,,2026-02-02,0,0,719,0,719.0,0,0,50,Neutral,0,0,0,Bearish,33,F,10,12,3,10,Low,SELL,83.0,102.5
SAPT,SAPT,,2026-02-02,0,0,15,0,15.0,0,0,50,Neutral,0,0,0,Bearish,33,F,10,12,3,10,Low,SELL,1304.0,1385.52
SASML,SASML,,2026-02-02,0,0,236,0,236.0,0,0,50,Neutral,0,0,0,Bearish,33,F,10,12,3,10,Low,SELL,211.5,240.25
SBL,SBL,,2026-02-02,0,0,923229,0,923229.0,0,0,50,Neutral,0,0,0,Bearish,33,F,10,12,3,10,Low,SELL,13.55,15.4
SCHT,SCHT,,2026-02-02,0,0,0,0,1.0,0,0,50,Neutral,0,0,0,Bearish,33,F,10,12,3,10,Low,SELL,0.0,0.0
SDOT,SDOT,,2026-02-02,0,0,0,0,1.0,0,0,50,Neutral,0,0,0,Bearish,33,F,10,12,3,10,Low,SELL,0.0,0.0
SEARL,SEARL,,2026-02-02,0,0,1773775,0,1773775.0,0,0,50,Neutral,0,0,0,Bearish,33,F,10,12,3,10,Low,SELL,118.1,126.58
SGABL,SGABL,,2026-02-02,0,0,0,0,1.0,0,0,50,Neutral,0,0,0,Bearish,33,F,10,12,3,10,Low,SELL,0.0,0.0
SHSML,SHSML,,2026-02-02,0,0,85,0,85.0,0,0,50,Neutral,0,0,0,Bearish,33,F,10,12,3,10,Low,SELL,372.1,424.5
SINDM,SINDM,,2026-02-02,0,0,3,0,3.0,0,0,50,Neutral,0,0,0,Bearish,33,F,10,12,3,10,Low,SELL,26.75,32.47
SITC,SITC,,2026-02-02,0,0,118,0,118.0,0,0,50,Neutral,0,0,0,Bearish,33,F,10,12,3,10,Low,SELL,855.0,900.0
SLCPA,SLCPA,,2026-02-02,0,0,0,0,1.0,0,0,50,Neutral,0,0,0,Bearish,33,F,10,12,3,10,Low,SELL,0.0,0.0
SLL,SLL,,2026-02-02,0,0,232928,0,232928.0,0,0,50,Neutral,0,0,0,Bearish,33,F,10,12,3,10,Low,SELL,1.6,2.29
SNAI,SNAI,,2026-02-02,0,0,1515,0,1515.0,0,0,50,Neutral,0,0,0,Bearish,33,F,10,12,3,10,Low,SELL,36.0,38.49
SSGC,SSGC,,2026-02-02,0,0,2058806,0,2058806.0,0,0,50,Neutral,0,0,0,Bearish,33,F,10,12,3,10,Low,SELL,32.01,35.4
SURAJ,SURAJ,,2026-02-02,0,0,0,0,1.0,0,0,50,Neutral,0,0,0,Bearish,33,F,10,12,3,10,Low,SELL,0.0,0.0
SUTM,SUTM,,2026-02-02,0,0,5,0,5.0,0,0,50,Neutral,0,0,0,Bearish,33,F,10,12,3,10,Low,SELL,130.76,143.97
SWL,SWL,,2026-02-02,0,0,0,0,1.0,0,0,50,Neutral,0,0,0,Bearish,33,F,10,12,3,10,Low,SELL,0.0,0.0
TAJT,TAJT,,2026-02-02,0,0,0,0,1.0,0,0,50,Neutral,0,0,0,Bearish,33,F,10,12,3,10,Low,SELL,0.0,0.0
TBL,TBL,,2026-02-02,0,0,204604,0,204604.0,0,0,50,Neutral,0,0,0,Bearish,33,F,10,12,3,10,Low,SELL,12.3,13.45
TCORP,TCORP,,2026-02-02,0,0,49252,0,49252.0,0,0,50,Neutral,0,0,0,Bearish,33,F,10,12,3,10,Low,SELL,18.5,20.98
TCORPCPS,TCORPCPS,,2026-02-02,0,0,29135,0,29135.0,0,0,50,Neutral,0,0,0,Bearish,33,F,10,12,3,10,Low,SELL,9.09,11.85
TELE,TELE,,2026-02-02,0,0,718985,0,718985.0,0,0,50,Neutral,0,0,0,Bearish,33,F,10,12,3,10,Low,SELL,11.2,12.36
TOMCL,TOMCL,,2026-02-02,0,0,1647076,0,1647076.0,0,0,50,Neutral,0,0,0,Bearish,33,F,10,12,3,10,Low,SELL,48.5,52.8
TOWL,TOWL,,2026-02-02,0,0,6845,0,6845.0,0,0,50,Neutral,0,0,0,Bearish,33,F,10,12,3,10,Low,SELL,161.1,170.0
TPLI,TPLI,,2026-02-02,0,0,46051,0,46051.0,0,0,50,Neutral,0,0,0,Bearish,33,F,10,12,3,10,Low,SELL,19.22,23.49
TRSM,TRSM,,2026-02-02,0,0,187905,0,187905.0,0,0,50,Neutral,0,0,0,Bearish,33,F,10,12,3,10,Low,SELL,15.01,18.1
TSML,TSML,,2026-02-02,0,0,245,0,245.0,0,0,50,Neutral,0,0,0,Bearish,33,F,10,12,3,10,Low,SELL,183.15,214.0
UBLPETF,UBLPETF,,2026-02-02,0,0,66500,0,66500.0,0,0,50,Neutral,0,0,0,Bearish,33,F,10,12,3,10,Low,SELL,39.0,44.95
UCAPM,UCAPM,,2026-02-02,0,0,31550,0,31550.0,0,0,50,Neutral,0,0,0,Bearish,33,F,10,12,3,10,Low,SELL,6.2,6.89
UDLI,UDLI,,2026-02-02,0,0,16507,0,16507.0,0,0,50,Neutral,0,0,0,Bearish,33,F,10,12,3,10,Low,SELL,18.01,19.8
USMT,USMT,,2026-02-02,0,0,0,0,1.0,0,0,50,Neutral,0,0,0,Bearish,33,F,10,12,3,10,Low,SELL,0.0,0.0
WAFI,WAFI,,2026-02-02,0,0,6428,0,6428.0,0,0,50,Neutral,0,0,0,Bearish,33,F,10,12,3,10,Low,SELL,239.39,248.6
WAVESAPP,WAVESAPP,,2026-02-02,0,0,1078705,0,1078705.0,0,0,50,Neutral,0,0,0,Bearish,33,F,10,12,3,10,Low,SELL,10.21,11.23
ZELP,ZELP,,2026-02-02,0,0,0,0,1.0,0,0,50,Neutral,0,0,0,Bearish,33,F,10,12,3,10,Low,SELL,0.0,0.0
ZIL,ZIL,,2026-02-02,0,0,9,0,9.0,0,0,50,Neutral,0,0,0,Bearish,33,F,10,12,3,10,Low,SELL,530.0,589.95
ZTL,ZTL,,2026-02-02,0,0,520,0,520.0,0,0,50,Neutral,0,0,0,Bearish,33,F,10,12,3,10,Low,SELL,14.51,15.0
SRR,SRR,,2026-02-02,0,0,201332,0,201332.0,0,0,50,Neutral,0,0,0,Bearish,33,F,10,12,3,10,Low,SELL,15.81,18.0
BAPL,BAPL,,2026-02-02,0,0,556,0,556.0,0,0,50,Neutral,0,0,0,Bearish,31,F,10,8,5,10,Low,SELL,42.55,44.99
BFMOD,BFMOD,,2026-02-02,0,0,5685,0,5685.0,0,0,50,Neutral,0,0,0,Bearish,31,F,10,8,5,10,Low,SELL,24.01,27.67
DNCC,DNCC,,2026-02-02,0,0,19548,0,19548.0,0,0,50,Neutral,0,0,0,Bearish,31,F,10,8,5,10,Low,SELL,19.12,21.98
FECM,FECM,,2026-02-02,0,0,24479,0,24479.0,0,0,50,Neutral,0,0,0,Bearish,31,F,10,8,5,10,Low,SELL,18.85,22.39
FPRM,FPRM,,2026-02-02,0,0,106,0,106.0,0,0,50,Neutral,0,0,0,Bearish,31,F,10,8,5,10,Low,SELL,12.41,13.5
HASCOL,HASCOL,,2026-02-02,0,0,51504799,0,51504799.0,0,0,50,Neutral,0,0,0,Bearish,31,F,10,8,5,10,Low,SELL,24.51,27.9
KOIL,KOIL,,2026-02-02,0,0,486578,0,486578.0,0,0,50,Neutral,0,0,0,Bearish,31,F,10,8,5,10,Low,SELL,56.75,75.0
MDTL,MDTL,,2026-02-02,0,0,1057621,0,1057621.0,0,0,50,Neutral,0,0,0,Bearish,31,F,10,8,5,10,Low,SELL,6.51,7.85
MUGHAL,MUGHAL,,2026-02-02,0,0,472810,0,472810.0,0,0,50,Neutral,0,0,0,Bearish,31,F,10,12,1,10,Low,SELL,93.02,102.0
WAVES,WAVES,,2026-02-02,0,0,769785,0,769785.0,0,0,50,Neutral,0,0,0,Bearish,31,F,10,8,5,10,Low,SELL,14.6,16.17
ALTN,ALTN,,2026-02-02,0,0,112923,0,112923.0,0,0,50,Neutral,0,0,0,Bearish,30,F,10,8,4,10,Low,SELL,11.0,11.27
BGL,BGL,,2026-02-02,0,0,248310,0,248310.0,0,0,50,Neutral,0,0,0,Bearish,30,F,10,8,4,10,Low,SELL,14.62,15.55
NPL,NPL,,2026-02-02,0,0,34713839,0,34713839.0,0,0,50,Neutral,0,0,0,Bearish,30,F,10,8,4,10,Low,SELL,84.01,100.45
PKGS,PKGS,,2026-02-02,0,0,26280,0,26280.0,0,0,50,Neutral,0,0,0,Bearish,30,F,10,8,4,10,Low,SELL,820.0,849.97
RUBY,RUBY,,2026-02-02,0,0,474,0,474.0,0,0,50,Neutral,0,0,0,Bearish,30,F,10,8,4,10,Low,SELL,11.88,13.09
SHCM,SHCM,,2026-02-02,0,0,106,0,106.0,0,0,50,Neutral,0,0,0,Bearish,30,F,10,8,4,10,Low,SELL,50.02,58.93
TPL,TPL,,2026-02-02,0,0,95927,0,95927.0,0,0,50,Neutral,0,0,0,Bearish,30,F,10,8,4,10,Low,SELL,9.25,10.05
AASM,AASM,,2026-02-02,0,0,14500,0,14500.0,0,0,50,Neutral,0,0,0,Bearish,29,F,10,8,3,10,Low,SELL,3.0,3.5
ADMM,ADMM,,2026-02-02,0,0,58288,0,58288.0,0,0,50,Neutral,0,0,0,Bearish,29,F,10,8,3,10,Low,SELL,59.0,62.8
AGHA,AGHA,,2026-02-02,0,0,652792,0,652792.0,0,0,50,Neutral,0,0,0,Bearish,29,F,10,8,3,10,Low,SELL,8.11,8.83
AGSML,AGSML,,2026-02-02,0,0,9791,0,9791.0,0,0,50,Neutral,0,0,0,Bearish,29,F,10,8,3,10,Low,SELL,9.81,11.14
AKDHL,AKDHL,,2026-02-02,0,0,480,0,480.0,0,0,50,Neutral,0,0,0,Bearish,29,F,10,8,3,10,Low,SELL,175.48,198.48
AMTEX,AMTEX,,2026-02-02,0,0,75692,0,75692.0,0,0,50,Neutral,0,0,0,Bearish,29,F,10,8,3,10,Low,SELL,4.4,4.96
ANSM,ANSM,,2026-02-02,0,0,2000,0,2000.0,0,0,50,Neutral,0,0,0,Bearish,29,F,10,8,3,10,Low,SELL,13.66,14.89
ANTM,ANTM,,2026-02-02,0,0,111,0,111.0,0,0,50,Neutral,0,0,0,Bearish,29,F,10,8,3,10,Low,SELL,27.76,32.04
ARPAK,ARPAK,,2026-02-02,0,0,502,0,502.0,0,0,50,Neutral,0,0,0,Bearish,29,F,10,8,3,10,Low,SELL,59.1,72.0
ARUJ,ARUJ,,2026-02-02,0,0,23307,0,23307.0,0,0,50,Neutral,0,0,0,Bearish,29,F,10,8,3,10,Low,SELL,11.1,12.45
ASC,ASC,,2026-02-02,0,0,35480,0,35480.0,0,0,50,Neutral,0,0,0,Bearish,29,F,10,8,3,10,Low,SELL,12.12,13.2
ASL,ASL,,2026-02-02,0,0,724201,0,724201.0,0,0,50,Neutral,0,0,0,Bearish,29,F,10,8,3,10,Low,SELL,13.3,14.2
ASTL,ASTL,,2026-02-02,0,0,274913,0,274913.0,0,0,50,Neutral,0,0,0,Bearish,29,F,10,8,3,10,Low,SELL,22.03,23.5
AWTX,AWTX,,2026-02-02,0,0,11,0,11.0,0,0,50,Neutral,0,0,0,Bearish,29,F,10,8,3,10,Low,SELL,1270.0,1550.52
BCL,BCL,,2026-02-02,0,0,7016,0,7016.0,0,0,50,Neutral,0,0,0,Bearish,29,F,10,8,3,10,Low,SELL,87.04,93.58
BELA,BELA,,2026-02-02,0,0,90,0,90.0,0,0,50,Neutral,0,0,0,Bearish,29,F,10,8,3,10,Low,SELL,80.0,98.36
BLUEX,BLUEX,,2026-02-02,0,0,13993,0,13993.0,0,0,50,Neutral,0,0,0,Bearish,29,F,10,8,3,10,Low,SELL,64.0,73.73
BML,BML,,2026-02-02,0,0,570482,0,570482.0,0,0,50,Neutral,0,0,0,Bearish,29,F,10,8,3,10,Low,SELL,4.68,86.0
BNWM,BNWM,,2026-02-02,0,0,1037,0,1037.0,0,0,50,Neutral,0,0,0,Bearish,29,F,10,8,3,10,Low,SELL,60.15,69.05
BTL,BTL,,2026-02-02,0,0,769,0,769.0,0,0,50,Neutral,0,0,0,Bearish,29,F,10,8,3,10,Low,SELL,345.0,613.42
BUXL,BUXL,,2026-02-02,0,0,13,0,13.0,0,0,50,Neutral,0,0,0,Bearish,29,F,10,8,3,10,Low,SELL,161.0,169.0
CEPB,CEPB,,2026-02-02,0,0,288811,0,288811.0,0,0,50,Neutral,0,0,0,Bearish,29,F,10,8,3,10,Low,SELL,40.0,45.29
CFL,CFL,,2026-02-02,0,0,162,0,162.0,0,0,50,Neutral,0,0,0,Bearish,29,F,10,8,3,10,Low,SELL,50.5,60.04
CHBL,CHBL,,2026-02-02,0,0,216752,0,216752.0,0,0,50,Neutral,0,0,0,Bearish,29,F,10,8,3,10,Low,SELL,11.81,12.9
CLVL,CLVL,,2026-02-02,0,0,3611,0,3611.0,0,0,50,Neutral,0,0,0,Bearish,29,F,10,8,3,10,Low,SELL,14.7,17.89
CNERGY,CNERGY,,2026-02-02,0,0,2376884,0,2376884.0,0,0,50,Neutral,0,0,0,Bearish,29,F,10,8,3,10,Low,SELL,7.56,8.19
CRTM,CRTM,,2026-02-02,0,0,12897,0,12897.0,0,0,50,Neutral,0,0,0,Bearish,29,F,10,8,3,10,Low,SELL,23.5,25.25
CTM,CTM,,2026-02-02,0,0,37457,0,37457.0,0,0,50,Neutral,0,0,0,Bearish,29,F,10,8,3,10,Low,SELL,7.36,8.15
DAAG,DAAG,,2026-02-02,0,0,12,0,12.0,0,0,50,Neutral,0,0,0,Bearish,29,F,10,8,3,10,Low,SELL,84.5,89.0
DADX,DADX,,2026-02-02,0,0,33,0,33.0,0,0,50,Neutral,0,0,0,Bearish,29,F,10,8,3,10,Low,SELL,57.03,60.48
DBCI,DBCI,,2026-02-02,0,0,83320,0,83320.0,0,0,50,Neutral,0,0,0,Bearish,29,F,10,8,3,10,Low,SELL,7.0,7.45
DCL,DCL,,2026-02-02,0,0,1202817,0,1202817.0,0,0,50,Neutral,0,0,0,Bearish,29,F,10,8,3,10,Low,SELL,11.9,13.42
DFML,DFML,,2026-02-02,0,0,261881,0,261881.0,0,0,50,Neutral,0,0,0,Bearish,29,F,10,8,3,10,Low,SELL,23.8,27.82
DFSM,DFSM,,2026-02-02,0,0,392924,0,392924.0,0,0,50,Neutral,0,0,0,Bearish,29,F,10,8,3,10,Low,SELL,5.85,6.9
DHPL,DHPL,,2026-02-02,0,0,13456,0,13456.0,0,0,50,Neutral,0,0,0,Bearish,29,F,10,8,3,10,Low,SELL,32.0,33.75
DIIL,DIIL,,2026-02-02,0,0,1154,0,1154.0,0,0,50,Neutral,0,0,0,Bearish,29,F,10,8,3,10,Low,SELL,63.5,77.3
DINT,DINT,,2026-02-02,0,0,16,0,16.0,0,0,50,Neutral,0,0,0,Bearish,29,F,10,8,3,10,Low,SELL,56.04,68.98
DKTM,DKTM,,2026-02-02,0,0,2000,0,2000.0,0,0,50,Neutral,0,0,0,Bearish,29,F,10,8,3,10,Low,SELL,0.81,1.01
DLL,DLL,,2026-02-02,0,0,961,0,961.0,0,0,50,Neutral,0,0,0,Bearish,29,F,10,8,3,10,Low,SELL,640.0,666.99
DMTM,DMTM,,2026-02-02,0,0,4459,0,4459.0,0,0,50,Neutral,0,0,0,Bearish,29,F,10,8,3,10,Low,SELL,8.32,9.24
DSFL,DSFL,,2026-02-02,0,0,4434000,0,4434000.0,0,0,50,Neutral,0,0,0,Bearish,29,F,10,8,3,10,Low,SELL,0.73,0.99
DSL,DSL,,2026-02-02,0,0,125157,0,125157.0,0,0,50,Neutral,0,0,0,Bearish,29,F,10,8,3,10,Low,SELL,7.64,8.09
DWAE,DWAE,,2026-02-02,0,0,826,0,826.0,0,0,50,Neutral,0,0,0,Bearish,29,F,10,8,3,10,Low,SELL,25.8,32.0
DWSM,DWSM,,2026-02-02,0,0,2,0,2.0,0,0,50,Neutral,0,0,0,Bearish,29,F,10,8,3,10,Low,SELL,7.02,7.8
DWTM,DWTM,,2026-02-02,0,0,3650,0,3650.0,0,0,50,Neutral,0,0,0,Bearish,29,F,10,8,3,10,Low,SELL,6.7,7.84
ESBL,ESBL,,2026-02-02,0,0,43777,0,43777.0,0,0,50,Neutral,0,0,0,Bearish,29,F,10,8,3,10,Low,SELL,21.9,30.3
FANM,FANM,,2026-02-02,0,0,3,0,3.0,0,0,50,Neutral,0,0,0,Bearish,29,F,10,8,3,10,Low,SELL,7.85,8.49
FASM,FASM,,2026-02-02,0,0,6,0,6.0,0,0,50,Neutral,0,0,0,Bearish,29,F,10,8,3,10,Low,SELL,300.0,349.8
FFLM,FFLM,,2026-02-02,0,0,17428,0,17428.0,0,0,50,Neutral,0,0,0,Bearish,29,F,10,8,3,10,Low,SELL,8.55,9.55
FIBLM,FIBLM,,2026-02-02,0,0,1175546,0,1175546.0,0,0,50,Neutral,0,0,0,Bearish,29,F,10,8,3,10,Low,SELL,14.74,20.02
FNBM,FNBM,,2026-02-02,0,0,384000,0,384000.0,0,0,50,Neutral,0,0,0,Bearish,29,F,10,8,3,10,Low,SELL,0.6,0.7
FPJM,FPJM,,2026-02-02,0,0,16576,0,16576.0,0,0,50,Neutral,0,0,0,Bearish,29,F,10,8,3,10,Low,SELL,7.77,9.08
FSWL,FSWL,,2026-02-02,0,0,22,0,22.0,0,0,50,Neutral,0,0,0,Bearish,29,F,10,8,3,10,Low,SELL,95.0,111.0
FTMM,FTMM,,2026-02-02,0,0,210,0,210.0,0,0,50,Neutral,0,0,0,Bearish,29,F,10,8,3,10,Low,SELL,18.07,18.91
GAMON,GAMON,,2026-02-02,0,0,12621,0,12621.0,0,0,50,Neutral,0,0,0,Bearish,29,F,10,8,3,10,Low,SELL,20.01,21.89
GATI,GATI,,2026-02-02,0,0,11610,0,11610.0,0,0,50,Neutral,0,0,0,Bearish,29,F,10,8,3,10,Low,SELL,102.02,114.69
GEMMEL,GEMMEL,,2026-02-02,0,0,2500,0,2500.0,0,0,50,Neutral,0,0,0,Bearish,29,F,10,8,3,10,Low,SELL,26.75,27.51
GFIL,GFIL,,2026-02-02,0,0,978,0,978.0,0,0,50,Neutral,0,0,0,Bearish,29,F,10,8,3,10,Low,SELL,21.0,23.95
GLPL,GLPL,,2026-02-02,0,0,22674,0,22674.0,0,0,50,Neutral,0,0,0,Bearish,29,F,10,8,3,10,Low,SELL,405.0,617.84
GSPM,GSPM,,2026-02-02,0,0,2699,0,2699.0,0,0,50,Neutral,0,0,0,Bearish,29,F,10,8,3,10,Low,SELL,4.5,5.2
GTYR,GTYR,,2026-02-02,0,0,122020,0,122020.0,0,0,50,Neutral,0,0,0,Bearish,29,F,10,8,3,10,Low,SELL,39.0,41.7
HADC,HADC,,2026-02-02,0,0,499500,0,499500.0,0,0,50,Neutral,0,0,0,Bearish,29,F,10,8,3,10,Low,SELL,16.0,16.98
HGFA,HGFA,,2026-02-02,0,0,1500,0,1500.0,0,0,50,Neutral,0,0,0,Bearish,29,F,10,8,3,10,Low,SELL,17.16,18.8
HIRAT,HIRAT,,2026-02-02,0,0,68505,0,68505.0,0,0,50,Neutral,0,0,0,Bearish,29,F,10,8,3,10,Low,SELL,4.21,4.8
HMIM,HMIM,,2026-02-02,0,0,3000,0,3000.0,0,0,50,Neutral,0,0,0,Bearish,29,F,10,8,3,10,Low,SELL,8.0,8.94
HSPI,HSPI,,2026-02-02,0,0,99532,0,99532.0,0,0,50,Neutral,0,0,0,Bearish,29,F,10,8,3,10,Low,SELL,7.99,8.99
HTL,HTL,,2026-02-02,0,0,33880,0,33880.0,0,0,50,Neutral,0,0,0,Bearish,29,F,10,8,3,10,Low,SELL,58.04,61.3
HWQS,HWQS,,2026-02-02,0,0,10700,0,10700.0,0,0,50,Neutral,0,0,0,Bearish,29,F,10,8,3,10,Low,SELL,21.0,23.5
ICCI,ICCI,,2026-02-02,0,0,1542,0,1542.0,0,0,50,Neutral,0,0,0,Bearish,29,F,10,8,3,10,Low,SELL,11.6,12.99
IDRT,IDRT,,2026-02-02,0,0,12233,0,12233.0,0,0,50,Neutral,0,0,0,Bearish,29,F,10,8,3,10,Low,SELL,26.25,30.25
IDSM,IDSM,,2026-02-02,0,0,5410,0,5410.0,0,0,50,Neutral,0,0,0,Bearish,29,F,10,8,3,10,Low,SELL,26.7,41.9
IGIHL,IGIHL,,2026-02-02,0,0,11855,0,11855.0,0,0,50,Neutral,0,0,0,Bearish,29,F,10,8,3,10,Low,SELL,245.01,254.98
IML,IML,,2026-02-02,0,0,1601,0,1601.0,0,0,50,Neutral,0,0,0,Bearish,29,F,10,8,3,10,Low,SELL,24.0,27.48
ITTEFAQ,ITTEFAQ,,2026-02-02,0,0,93749,0,93749.0,0,0,50,Neutral,0,0,0,Bearish,29,F,10,8,3,10,Low,SELL,9.5,10.39
JATM,JATM,,2026-02-02,0,0,561,0,561.0,0,0,50,Neutral,0,0,0,Bearish,29,F,10,8,3,10,Low,SELL,21.02,23.27
JDMT,JDMT,,2026-02-02,0,0,4,0,4.0,0,0,50,Neutral,0,0,0,Bearish,29,F,10,8,3,10,Low,SELL,144.0,163.4
KCL,KCL,,2026-02-02,0,0,26,0,26.0,0,0,50,Neutral,0,0,0,Bearish,29,F,10,8,3,10,Low,SELL,158.0,168.06
KHYT,KHYT,,2026-02-02,0,0,23,0,23.0,0,0,50,Neutral,0,0,0,Bearish,29,F,10,8,3,10,Low,SELL,1538.0,1741.8
KOSM,KOSM,,2026-02-02,0,0,2004327,0,2004327.0,0,0,50,Neutral,0,0,0,Bearish,29,F,10,8,3,10,Low,SELL,5.9,6.76
KSTM,KSTM,,2026-02-02,0,0,430,0,430.0,0,0,50,Neutral,0,0,0,Bearish,29,F,10,8,3,10,Low,SELL,10.62,13.89
